 -3.600,-0.2054, 0.06014, 0.03444,-0.0207,1.0000,1.0000,-1.7699, 0.0000, 0.1472
 -3.500,-0.2067, 0.05941, 0.03372,-0.0212,1.0000,1.0000,-1.7843, 0.0000, 0.1455
 -3.400,-0.2069, 0.05874, 0.03293,-0.0219,1.0000,1.0000,-1.7971, 0.0000, 0.1423
 -3.300,-0.2049, 0.05813, 0.03202,-0.0229,1.0000,1.0000,-1.8065, 0.0000, 0.1365
 -3.200,-0.1999, 0.05762, 0.03098,-0.0242,1.0000,1.0000,-1.8093, 0.0000, 0.1272
 -3.100,-0.1919, 0.05720, 0.02985,-0.0255,1.0000,1.0000,-1.8135, 0.0000, 0.1150
 -3.000,-0.1819, 0.05688, 0.02869,-0.0267,1.0000,1.0000,-1.8106, 0.0000, 0.1011
 -2.900,-0.1710, 0.05663, 0.02758,-0.0276,1.0000,1.0000,-1.8003, 0.0000, 0.0866
 -2.800,-0.1600, 0.05644, 0.02653,-0.0282,1.0000,1.0000,-1.7834, 0.0000, 0.0719
 -2.700,-0.1492, 0.05628, 0.02557,-0.0285,1.0000,1.0000,-1.7609, 0.0000, 0.0569
 -2.600,-0.1387, 0.05614, 0.02467,-0.0287,1.0000,1.0000,-1.7339, 0.0000, 0.0411
 -2.500,-0.1285, 0.05602, 0.02383,-0.0287,1.0000,1.0000,-1.7031, 0.0000, 0.0242
 -2.400,-0.1185, 0.05591, 0.02305,-0.0287,1.0000,1.0000,-1.6692, 0.0000, 0.0056
 -2.300,-0.1087, 0.05581, 0.02231,-0.0286,1.0000,1.0000,-1.6326, 0.0000,-0.0154
 -2.200,-0.0991, 0.05571, 0.02162,-0.0284,1.0000,1.0000,-1.5937, 0.0000,-0.0396
 -2.100,-0.0897, 0.05563, 0.02097,-0.0282,1.0000,1.0000,-1.5530, 0.0000,-0.0681
 -2.000,-0.0803, 0.05555, 0.02035,-0.0281,1.0000,1.0000,-1.5106, 0.0000,-0.1025
 -1.900,-0.0711, 0.05547, 0.01977,-0.0278,1.0000,1.0000,-1.4669, 0.0000,-0.1451
 -1.800,-0.0619, 0.05541, 0.01922,-0.0276,1.0000,1.0000,-1.4221, 0.0000,-0.1997
 -1.700,-0.0529, 0.05534, 0.01870,-0.0274,1.0000,1.0000,-1.3764, 0.0000,-0.2722
 -1.600,-0.0439, 0.05529, 0.01821,-0.0272,1.0000,1.0000,-1.3300, 0.0000,-0.3737
 -1.500,-0.0349, 0.05524, 0.01775,-0.0269,1.0000,1.0000,-1.2830, 0.0000,-0.5261
 -1.400,-0.0260, 0.05519, 0.01731,-0.0267,1.0000,1.0000,-1.2357, 0.0000,-0.7811
 -1.300,-0.0172, 0.05516, 0.01690,-0.0264,1.0000,1.0000,-1.1884, 0.0000,-1.2957
 -1.200,-0.0084, 0.05512, 0.01651,-0.0262,1.0000,1.0000,-1.1412, 0.0000,-2.8801
 -1.100, 0.0003, 0.05510, 0.01614,-0.0259,1.0000,1.0000,-1.0946, 0.0000,77.4180
 -1.000, 0.0091, 0.05508, 0.01580,-0.0257,1.0000,1.0000,-1.0495, 0.0000, 3.1018
 -0.900, 0.0177, 0.05506, 0.01547,-0.0254,1.0000,1.0000,-1.0090, 0.0000, 1.6907
 -0.800, 0.0266, 0.05505, 0.01479,-0.0251,1.0000,1.0000,-0.9613, 0.0000, 1.2003
 -0.700, 0.0352, 0.05504, 0.01451,-0.0249,1.0000,1.0000,-0.9126, 0.0000, 0.9592
 -0.600, 0.0438, 0.05504, 0.01424,-0.0246,1.0000,1.0000,-0.8639, 0.0000, 0.8136
 -0.500, 0.0524, 0.05505, 0.01399,-0.0243,1.0000,1.0000,-0.8154, 0.0000, 0.7161
 -0.400, 0.0609, 0.05506, 0.01376,-0.0241,1.0000,1.0000,-0.7671, 0.0000, 0.6463
 -0.300, 0.0694, 0.05508, 0.01355,-0.0238,1.0000,1.0000,-0.7191, 0.0000, 0.5939
 -0.200, 0.0779, 0.05511, 0.01336,-0.0236,1.0000,1.0000,-0.6715, 0.0000, 0.5530
 -0.100, 0.0863, 0.05514, 0.01319,-0.0233,1.0000,1.0000,-0.6242, 0.0000, 0.5202
  0.000, 0.0947, 0.05518, 0.01305,-0.0230,1.0000,1.0000,-0.5822, 0.0000, 0.4934
  0.100, 0.1030, 0.05522, 0.01292,-0.0228,1.0000,1.0000,-0.5458, 0.0000, 0.4711
  0.200, 0.1113, 0.05527, 0.01281,-0.0225,1.0000,1.0000,-0.5097, 0.0000, 0.4522
  0.300, 0.1195, 0.05532, 0.01271,-0.0223,1.0000,1.0000,-0.4739, 0.0000, 0.4359
  0.400, 0.1278, 0.05539, 0.01264,-0.0220,1.0000,1.0000,-0.4385, 0.0000, 0.4219
  0.500, 0.1359, 0.05545, 0.01259,-0.0218,1.0000,1.0000,-0.4155, 0.0000, 0.4096
  0.600, 0.1440, 0.05553, 0.01255,-0.0215,1.0000,1.0000,-0.4229, 0.0000, 0.3987
  0.700, 0.1521, 0.05561, 0.01254,-0.0213,1.0000,1.0000,-0.4303, 0.0000, 0.3891
  0.800, 0.1602, 0.05570, 0.01254,-0.0210,1.0000,1.0000,-0.4377, 0.0000, 0.3805
  0.900, 0.1681, 0.05579, 0.01256,-0.0208,1.0000,1.0000,-0.4450, 0.0000, 0.3727
  1.000, 0.1761, 0.05590, 0.01260,-0.0206,1.0000,1.0000,-0.4525, 0.0000, 0.3657
  1.100, 0.1839, 0.05600, 0.01266,-0.0203,1.0000,1.0000,-0.4605, 0.0000, 0.3594
  1.200, 0.1918, 0.05612, 0.01274,-0.0201,1.0000,1.0000,-0.4684, 0.0000, 0.3536
  1.300, 0.1996, 0.05624, 0.01283,-0.0199,1.0000,1.0000,-0.4763, 0.0000, 0.3483
  1.400, 0.2073, 0.05638, 0.01295,-0.0196,1.0000,1.0000,-0.4842, 0.0000, 0.3434
  1.500, 0.2149, 0.05652, 0.01308,-0.0194,1.0000,1.0000,-0.4920, 0.0000, 0.3389
  1.600, 0.2226, 0.05666, 0.01323,-0.0192,1.0000,1.0000,-0.4997, 0.0000, 0.3348
  1.700, 0.2301, 0.05682, 0.01343,-0.0190,1.0000,1.0000,-0.5074, 0.0000, 0.3310
  1.800, 0.2377, 0.05699, 0.01359,-0.0188,1.0000,1.0000,-0.5150, 0.0000, 0.3274
  1.900, 0.2451, 0.05716, 0.01378,-0.0186,1.0000,1.0000,-0.5225, 0.0000, 0.3241
  2.000, 0.2525, 0.05734, 0.01398,-0.0184,1.0000,1.0000,-0.5299, 0.0000, 0.3211
  2.100, 0.2599, 0.05754, 0.01420,-0.0182,1.0000,1.0000,-0.5375, 0.0000, 0.3182
  2.200, 0.2671, 0.05774, 0.01443,-0.0180,1.0000,1.0000,-0.5456, 0.0000, 0.3155
  2.300, 0.2743, 0.05796, 0.01469,-0.0178,1.0000,1.0000,-0.5537, 0.0000, 0.3131
  2.400, 0.2815, 0.05818, 0.01496,-0.0176,1.0000,1.0000,-0.5616, 0.0000, 0.3107
  2.500, 0.2885, 0.05842, 0.01526,-0.0175,1.0000,1.0000,-0.5695, 0.0000, 0.3085
  2.600, 0.2955, 0.05867, 0.01557,-0.0173,1.0000,1.0000,-0.5772, 0.0000, 0.3065
  2.700, 0.3024, 0.05893, 0.01590,-0.0171,1.0000,1.0000,-0.5848, 0.0000, 0.3046
  2.800, 0.3092, 0.05920, 0.01626,-0.0170,1.0000,1.0000,-0.5923, 0.0000, 0.3028
  2.900, 0.3159, 0.05949, 0.01663,-0.0168,1.0000,1.0000,-0.5997, 0.0000, 0.3011
  3.000, 0.3225, 0.05979, 0.01702,-0.0167,1.0000,1.0000,-0.6079, 0.0000, 0.2995
  3.100, 0.3290, 0.06010, 0.01743,-0.0166,1.0000,1.0000,-0.6160, 0.0000, 0.2980
  3.200, 0.3354, 0.06043, 0.01786,-0.0165,1.0000,1.0000,-0.6239, 0.0000, 0.2967
  3.300, 0.3417, 0.06078, 0.01831,-0.0163,1.0000,1.0000,-0.6316, 0.0000, 0.2954
  3.400, 0.3480, 0.06114, 0.01879,-0.0163,1.0000,1.0000,-0.6392, 0.0000, 0.2942
  3.500, 0.3542, 0.06152, 0.01928,-0.0162,1.0000,1.0000,-0.6468, 0.0000, 0.2931
  3.600, 0.3602, 0.06192, 0.01980,-0.0161,1.0000,1.0000,-0.6552, 0.0000, 0.2921
  3.700, 0.3662, 0.06234, 0.02033,-0.0161,1.0000,1.0000,-0.6634, 0.0000, 0.2912
  3.800, 0.3720, 0.06277, 0.02089,-0.0160,1.0000,1.0000,-0.6714, 0.0000, 0.2904
  3.900, 0.3778, 0.06323, 0.02147,-0.0160,1.0000,1.0000,-0.6792, 0.0000, 0.2896
  4.000, 0.3834, 0.06370, 0.02207,-0.0160,1.0000,1.0000,-0.6880, 0.0000, 0.2889
  4.100, 0.3889, 0.06419, 0.02269,-0.0160,1.0000,1.0000,-0.6965, 0.0000, 0.2883
  4.200, 0.3942, 0.06470, 0.02333,-0.0161,1.0000,1.0000,-0.7052, 0.0000, 0.2877
  4.300, 0.3995, 0.06523, 0.02399,-0.0161,1.0000,1.0000,-0.7148, 0.0000, 0.2872
  4.400, 0.4046, 0.06579, 0.02467,-0.0162,1.0000,1.0000,-0.7251, 0.0000, 0.2868
  4.500, 0.4096, 0.06636, 0.02573,-0.0162,1.0000,1.0000,-0.7382, 0.0000, 0.2864
  4.600, 0.4144, 0.06696, 0.02645,-0.0163,1.0000,1.0000,-0.7546, 0.0000, 0.2861
  4.700, 0.4192, 0.06757, 0.02719,-0.0165,1.0000,1.0000,-0.7718, 0.0000, 0.2859
  4.800, 0.4238, 0.06820, 0.02794,-0.0166,1.0000,1.0000,-0.7920, 0.0000, 0.2857
  4.900, 0.4283, 0.06886, 0.02872,-0.0168,1.0000,1.0000,-0.8120, 0.0000, 0.2856
  5.000, 0.4327, 0.06953, 0.02952,-0.0170,1.0000,1.0000,-0.8317, 0.0000, 0.2856
  5.100, 0.4370, 0.07023, 0.03033,-0.0172,1.0000,1.0000,-0.8510, 0.0000, 0.2856
  5.200, 0.4413, 0.07094, 0.03117,-0.0174,1.0000,1.0000,-0.8740, 0.0000, 0.2856
  5.300, 0.4454, 0.07168, 0.03203,-0.0176,1.0000,1.0000,-0.8970, 0.0000, 0.2857
  5.400, 0.4495, 0.07243, 0.03291,-0.0179,1.0000,1.0000,-0.9197, 0.0000, 0.2859
  5.500, 0.4535, 0.07320, 0.03380,-0.0182,1.0000,1.0000,-0.9420, 0.0000, 0.2861
  5.600, 0.4574, 0.07400, 0.03472,-0.0185,1.0000,1.0000,-0.9641, 0.0000, 0.2863
  5.700, 0.4613, 0.07481, 0.03565,-0.0188,1.0000,1.0000,-0.9858, 0.0000, 0.2865
  5.800, 0.4651, 0.07563, 0.03661,-0.0191,1.0000,1.0000,-1.0072, 0.0000, 0.2868
  5.900, 0.4688, 0.07648, 0.03758,-0.0195,1.0000,1.0000,-1.0284, 0.0000, 0.2872
  6.000, 0.4725, 0.07734, 0.03857,-0.0198,1.0000,1.0000,-1.0493, 0.0000, 0.2875
  6.100, 0.4762, 0.07822, 0.03957,-0.0202,1.0000,1.0000,-1.0699, 0.0000, 0.2879
  6.200, 0.4798, 0.07912, 0.04060,-0.0206,1.0000,1.0000,-1.0902, 0.0000, 0.2883
  6.300, 0.4834, 0.08003, 0.04164,-0.0210,1.0000,1.0000,-1.1102, 0.0000, 0.2888
  6.400, 0.4869, 0.08096, 0.04269,-0.0214,1.0000,1.0000,-1.1300, 0.0000, 0.2892
  6.500, 0.4904, 0.08190, 0.04377,-0.0218,1.0000,1.0000,-1.1554, 0.0000, 0.2897
  6.600, 0.4939, 0.08286, 0.04485,-0.0223,1.0000,1.0000,-1.1810, 0.0000, 0.2902
  6.700, 0.4973, 0.08383, 0.04596,-0.0227,1.0000,1.0000,-1.2064, 0.0000, 0.2907
  6.800, 0.5007, 0.08482, 0.04708,-0.0232,1.0000,1.0000,-1.2315, 0.0000, 0.2913
  6.900, 0.5041, 0.08582, 0.04822,-0.0237,1.0000,1.0000,-1.2562, 0.0000, 0.2918
  7.000, 0.5074, 0.08683, 0.04937,-0.0241,1.0000,1.0000,-1.2806, 0.0000, 0.2923
  7.100, 0.5107, 0.08786, 0.05053,-0.0246,1.0000,1.0000,-1.3047, 0.0000, 0.2929
  7.200, 0.5140, 0.08890, 0.05171,-0.0251,1.0000,1.0000,-1.3284, 0.0000, 0.2935
  7.300, 0.5173, 0.08996, 0.05291,-0.0256,1.0000,1.0000,-1.3517, 0.0000, 0.2941
  7.400, 0.5205, 0.09103, 0.05411,-0.0262,1.0000,1.0000,-1.3747, 0.0000, 0.2947
  7.500, 0.5237, 0.09211, 0.05534,-0.0267,1.0000,1.0000,-1.3973, 0.0000, 0.2953
  7.600, 0.5269, 0.09321, 0.05658,-0.0272,1.0000,1.0000,-1.4195, 0.0000, 0.2959
  7.700, 0.5301, 0.09432, 0.05783,-0.0277,1.0000,1.0000,-1.4413, 0.0000, 0.2965
  7.800, 0.5332, 0.09544, 0.05910,-0.0283,1.0000,1.0000,-1.4627, 0.0000, 0.2971
  7.900, 0.5363, 0.09658, 0.06038,-0.0289,1.0000,1.0000,-1.4837, 0.0000, 0.2978
  8.000, 0.5394, 0.09773, 0.06168,-0.0294,1.0000,1.0000,-1.5042, 0.0000, 0.2984
  8.100, 0.5425, 0.09890, 0.06299,-0.0300,1.0000,1.0000,-1.5242, 0.0000, 0.2991
  8.200, 0.5455, 0.10008, 0.06431,-0.0306,1.0000,1.0000,-1.5501, 0.0000, 0.2998
  8.300, 0.5485, 0.10127, 0.06564,-0.0312,1.0000,1.0000,-1.5764, 0.0000, 0.3005
  8.400, 0.5515, 0.10247, 0.06699,-0.0318,1.0000,1.0000,-1.6022, 0.0000, 0.3012
  8.500, 0.5546, 0.10373, 0.06903,-0.0323,1.0000,1.0000,-1.6346, 0.0000, 0.3018
  8.600, 0.5575, 0.10496, 0.07041,-0.0329,1.0000,1.0000,-1.6538, 0.0000, 0.3025
  8.700, 0.5604, 0.10620, 0.07180,-0.0336,1.0000,1.0000,-1.6744, 0.0000, 0.3032
  8.800, 0.5633, 0.10745, 0.07320,-0.0342,1.0000,1.0000,-1.6952, 0.0000, 0.3039
  8.900, 0.5661, 0.10872, 0.07462,-0.0348,1.0000,1.0000,-1.7160, 0.0000, 0.3047
  9.000, 0.5689, 0.11000, 0.07605,-0.0355,1.0000,1.0000,-1.7366, 0.0000, 0.3054
  9.100, 0.5717, 0.11130, 0.07749,-0.0361,1.0000,1.0000,-1.7567, 0.0000, 0.3062
  9.200, 0.5745, 0.11261, 0.07894,-0.0368,1.0000,1.0000,-1.7762, 0.0000, 0.3069
  9.300, 0.5772, 0.11393, 0.08040,-0.0375,1.0000,1.0000,-1.7952, 0.0000, 0.3077
  9.400, 0.5799, 0.11526, 0.08188,-0.0381,1.0000,1.0000,-1.8136, 0.0000, 0.3085
  9.500, 0.5826, 0.11661, 0.08336,-0.0388,1.0000,1.0000,-1.8312, 0.0000, 0.3093
  9.600, 0.5852, 0.11797, 0.08486,-0.0395,1.0000,1.0000,-1.8482, 0.0000, 0.3100
  9.700, 0.5879, 0.11934, 0.08636,-0.0402,1.0000,1.0000,-1.8644, 0.0000, 0.3108
  9.800, 0.5905, 0.12072, 0.08787,-0.0409,1.0000,1.0000,-1.8799, 0.0000, 0.3117
  9.900, 0.5931, 0.12211, 0.08940,-0.0416,1.0000,1.0000,-1.8946, 0.0000, 0.3125
 10.000, 0.5957, 0.12351, 0.09093,-0.0424,1.0000,1.0000,-1.9086, 0.0000, 0.3133


